Ticker,Code,Company,Link,Market Cap,Last trade,Change,%Change,Sector
ALX,ASX:ALX,Atlas Arteria (ASX:ALX),https://www.listcorp.com/asx/alx/atlas-arteria,"	6760890000",4.66,0,0,Industrials
MEZ,ASX:MEZ,Meridian Energy Limited (ASX:MEZ),https://www.listcorp.com/asx/mez/meridian-energy-limited,"	6655060000",5.22,0,0,Utilities
EBO,ASX:EBO,EBOS Group Limited (ASX:EBO),https://www.listcorp.com/asx/ebo/ebos-group-limited,"	6617170000",33.99,0,0,Health Care
SDF,ASX:SDF,Steadfast Group Limited (ASX:SDF),https://www.listcorp.com/asx/sdf/steadfast-group,"	6593490000",5.96,0,0,Financials
LYC,ASX:LYC,Lynas Rare Earths Limited (ASX:LYC),https://www.listcorp.com/asx/lyc/lynas-rare-earths-limited,"	6496290000",6.95,0,0,Materials
IOZ,ASX:IOZ,iShares Core S&P/ASX 200 ETF (ASX:IOZ),https://www.listcorp.com/asx/ioz/ishares-core-s-and-p-asx-200-etf,"	6364770000",34,0,0,Unclassified
200,ASX:A200,BetaShares Australia 200 ETF (ASX:A200),https://www.listcorp.com/asx/a200/betashares-australia-200-etf,"	6363610000",141.11,0,0,Unclassified
CWY,ASX:CWY,Cleanaway Waste Management Limited (ASX:CWY),https://www.listcorp.com/asx/cwy/cleanaway-waste-management-limited,"	6358460000",2.85,0,0,Industrials
HUB,ASX:HUB,HUB24 Limited (ASX:HUB),https://www.listcorp.com/asx/hub/hub24-limited,"	6179690000",76.13,0,0,Financials
AZJ,ASX:AZJ,Aurizon Holdings Limited (ASX:AZJ),https://www.listcorp.com/asx/azj/aurizon-holdings-limited,"	6166360000",3.35,0,0,Industrials
GQG,ASX:GQG,GQG Partners Inc. (ASX:GQG),https://www.listcorp.com/asx/gqg/gqg-partners,"	6143040000",2.08,0,0,Financials
HVN,ASX:HVN,Harvey Norman Holdings Limited (ASX:HVN),https://www.listcorp.com/asx/hvn/harvey-norman-holdings-limited,"	6018210000",4.83,0,0,Consumer Discretionary
IPL,ASX:IPL,Incitec Pivot Limited (ASX:IPL),https://www.listcorp.com/asx/ipl/incitec-pivot-limited,"	5941200000",3.14,0,0,Materials
PMV,ASX:PMV,Premier Investments Limited (ASX:PMV),https://www.listcorp.com/asx/pmv/premier-investments-limited,"	5829130000",36.51,0,0,Consumer Discretionary
NDQ,ASX:NDQ,BetaShares NASDAQ 100 ETF (ASX:NDQ),https://www.listcorp.com/asx/ndq/betashares-nasdaq-100-etf,"	5828630000",49.58,0,0,Unclassified
STW,ASX:STW,SPDR S&P/ASX 200 Fund (ASX:STW),https://www.listcorp.com/asx/stw/spdr-s-and-p-asx-200-fund,"	5752360000",76.27,0,0,Unclassified
ACE,ASX:DACE,Dimensional Australian Core Equity Trust (Managed Fund) (ASX:DACE),https://www.listcorp.com/asx/dace/dimensional-australian-core-equity-trust-managed-fund,"	5566540000",16.95,0,0,Unclassified
VTS,ASX:VTS,Vanguard US Total Market Shares Index ETF (ASX:VTS),https://www.listcorp.com/asx/vts/vanguard-us-total-market-shares-index-etf,"	5495300000",469.53,0,0,Unclassified
PNI,ASX:PNI,Pinnacle Investment Management Group Limited (ASX:PNI),https://www.listcorp.com/asx/pni/pinnacle-investment-management-group-limited,"	5471350000",24.41,0,0,Financials
WHC,ASX:WHC,Whitehaven Coal Limited (ASX:WHC),https://www.listcorp.com/asx/whc/whitehaven-coal,"	5337510000",6.38,0,0,Energy
BRG,ASX:BRG,Breville Group Limited (ASX:BRG),https://www.listcorp.com/asx/brg/breville-group-limited,"	5190400000",36.06,0,0,Consumer Discretionary
HMC,ASX:HMC,HMC Capital Limited (ASX:HMC),https://www.listcorp.com/asx/hmc/hmc-capital-limited,"	5092550000",12.35,0,0,Financials
ANN,ASX:ANN,Ansell Limited (ASX:ANN),https://www.listcorp.com/asx/ann/ansell-limited,"	4921230000",33.72,0,0,Health Care
SPK,ASX:SPK,Spark New Zealand Limited (ASX:SPK),https://www.listcorp.com/asx/spk/spark-new-zealand-limited,"	4868410000",2.64,0,0,Communication Services
LLC,ASX:LLC,Lendlease Group (ASX:LLC),https://www.listcorp.com/asx/llc/lendlease-group,"	4844130000",7.02,0,0,Real Estate
360,ASX:360,"Life360, Inc. (ASX:360)",https://www.listcorp.com/asx/360/life360-inc.,"	4817400000",26.21,0,0,Information Technology
SIG,ASX:SIG,Sigma Healthcare Limited (ASX:SIG),https://www.listcorp.com/asx/sig/sigma-healthcare-limited,"	4699770000",2.88,0,0,Health Care
SFR,ASX:SFR,Sandfire Resources Limited (ASX:SFR),https://www.listcorp.com/asx/sfr/sandfire-resources-limited,"	4692550000",10.23,0,0,Materials
DEG,ASX:DEG,De Grey Mining Limited (ASX:DEG),https://www.listcorp.com/asx/deg/de-grey-mining,"	4577810000",1.91,0,0,Materials
BOQ,ASX:BOQ,Bank of Queensland Limited (ASX:BOQ),https://www.listcorp.com/asx/boq/bank-of-queensland-limited,"	4570750000",6.91,0,0,Financials
GCE,ASX:DGCE,Dimensional Global Core Equity Trust (Managed Fund)  Unhedged Class (ASX:DGCE),https://www.listcorp.com/asx/dgce/dimensional-global-core-equity-trust-managed-fund-unhedged-class,"	4518680000",28.15,0,0,Unclassified
GYG,ASX:GYG,Guzman y Gomez Limited (ASX:GYG),https://www.listcorp.com/asx/gyg/guzman-y-gomez-limited,"	4398450000",43.35,0,0,Consumer Discretionary
VHY,ASX:VHY,Vanguard Australian Shares High Yield ETF (ASX:VHY),https://www.listcorp.com/asx/vhy/vanguard-australian-shares-high-yield-etf,"	4379540000",76.44,0,0,Unclassified
IOO,ASX:IOO,iShares Global 100 ETF (ASX:IOO),https://www.listcorp.com/asx/ioo/ishares-global-100-etf,"	4246510000",157.88,0,0,Unclassified
VEA,ASX:VEA,Viva Energy Group Limited (ASX:VEA),https://www.listcorp.com/asx/vea/viva-energy-group-limited,"	4226240000",2.65,0,0,Energy
AAI,ASX:AAI,Alcoa Corporation (ASX:AAI),https://www.listcorp.com/asx/aai/alcoa-corporation,"	4207470000",71.03,0,0,Unclassified
CGF,ASX:CGF,Challenger Limited (ASX:CGF),https://www.listcorp.com/asx/cgf/challenger-limited,"	4182940000",6.05,0,0,Financials
RWC,ASX:RWC,Reliance Worldwide Corporation Limited (ASX:RWC),https://www.listcorp.com/asx/rwc/reliance-worldwide-corporation-limited,"	4181720000",5.36,0,0,Industrials
A2M,ASX:A2M,The A2 Milk Company Limited (ASX:A2M),https://www.listcorp.com/asx/a2m/the-a2-milk-company,"	4134150000",5.71,0,0,Consumer Staples
NHC,ASX:NHC,New Hope Corporation Limited (ASX:NHC),https://www.listcorp.com/asx/nhc/new-hope-corporation-limited,"	4116780000",4.87,0,0,Energy
AMP,ASX:AMP,AMP Limited (ASX:AMP),https://www.listcorp.com/asx/amp/amp-limited,"	4101420000",1.62,0,0,Financials
ZIP,ASX:ZIP,Zip Co Limited (ASX:ZIP),https://www.listcorp.com/asx/zip/zip-co-limited,"	4099560000",3.14,0,0,Financials
GAD,ASX:VGAD,Vanguard MSCI Index International Shares (Hedged) ETF (ASX:VGAD),https://www.listcorp.com/asx/vgad/vanguard-msci-index-international-shares-hedged-etf,"	4049580000",109.31,0,0,Unclassified
BKW,ASX:BKW,Brickworks Limited (ASX:BKW),https://www.listcorp.com/asx/bkw/brickworks-limited,"	3994920000",26.12,0,0,Materials
DOW,ASX:DOW,Downer EDI Limited (ASX:DOW),https://www.listcorp.com/asx/dow/downer-edi-limited,"	3861550000",5.75,0,0,Industrials
LNW,ASX:LNW,Light & Wonder Inc (ASX:LNW),https://www.listcorp.com/asx/lnw/light-and-wonder-inc,"	3856960000",151.45,0,0,Consumer Discretionary
IGO,ASX:IGO,IGO Limited (ASX:IGO),https://www.listcorp.com/asx/igo/igo-limited,"	3809060000",5.03,0,0,Materials
NIC,ASX:NIC,Nickel Industries Limited (ASX:NIC),https://www.listcorp.com/asx/nic/nickel-industries-limited,"	3796480000",0.885,0,0,Materials
PRU,ASX:PRU,Perseus Mining Limited (ASX:PRU),https://www.listcorp.com/asx/pru/perseus-mining-limited,"	3770280000",2.74,0,0,Materials
FLT,ASX:FLT,Flight Centre Travel Group Limited (ASX:FLT),https://www.listcorp.com/asx/flt/flight-centre-travel-group-limited,"	3754750000",16.92,0,0,Consumer Discretionary
MTS,ASX:MTS,Metcash Limited (ASX:MTS),https://www.listcorp.com/asx/mts/metcash-limited,"	3677320000",3.35,0,0,Consumer Staples
VNT,ASX:VNT,Ventia Services Group Limited (ASX:VNT),https://www.listcorp.com/asx/vnt/ventia-services-group-limited,"	3644360000",4.26,0,0,Industrials
AUB,ASX:AUB,AUB Group Limited (ASX:AUB),https://www.listcorp.com/asx/aub/aub-group-limited,"	3631700000",31.15,0,0,Financials
IEL,ASX:IEL,IDP Education Limited (ASX:IEL),https://www.listcorp.com/asx/iel/idp-education-limited,"	3587750000",12.89,0,0,Consumer Discretionary
CNU,ASX:CNU,Chorus Limited (ASX:CNU),https://www.listcorp.com/asx/cnu/chorus-limited,"	3557880000",8.2,0,0,Communication Services
AAA,ASX:AAA,BetaShares Australian High Interest Cash ETF (ASX:AAA),https://www.listcorp.com/asx/aaa/betashares-australian-high-interest-cash-etf,"	3547280000",50.15,0,0,Unclassified
VEU,ASX:VEU,Vanguard All-World Ex-US Shares Index ETF (ASX:VEU),https://www.listcorp.com/asx/veu/vanguard-all-world-ex-us-shares-index-etf,"	3543690000",94.38,0,0,Unclassified
THI,ASX:ETHI,BetaShares Global Sustainability Leaders ETF (ASX:ETHI),https://www.listcorp.com/asx/ethi/betashares-global-sustainability-leaders-etf,"	3499150000",16.32,0,0,Unclassified
SUL,ASX:SUL,Super Retail Group Limited (ASX:SUL),https://www.listcorp.com/asx/sul/super-retail-group-limited,"	3437080000",15.22,0,0,Consumer Discretionary
YGG,ASX:HYGG,Hyperion Global Growth Companies Fund (Managed Fund) (ASX:HYGG),https://www.listcorp.com/asx/hygg/hyperion-global-growth-companies-fund-managed-fund,"	3436530000",6.7,0,0,Unclassified
ARB,ASX:ARB,ARB Corporation Limited (ASX:ARB),https://www.listcorp.com/asx/arb/arb-corporation-limited,"	3388110000",40.82,0,0,Consumer Discretionary
LOV,ASX:LOV,Lovisa Holdings Limited (ASX:LOV),https://www.listcorp.com/asx/lov/lovisa-holdings-limited,"	3365750000",30.4,0,0,Consumer Discretionary
NSR,ASX:NSR,National Storage REIT (ASX:NSR),https://www.listcorp.com/asx/nsr/national-storage-reit,"	3316330000",2.4,0,0,Real Estate
ORA,ASX:ORA,Orora Group Limited (ASX:ORA),https://www.listcorp.com/asx/ora/orora-group-limited,"	3224400000",2.4,0,0,Materials
VAP,ASX:VAP,Vanguard Australian Property Securities Index ETF (ASX:VAP),https://www.listcorp.com/asx/vap/vanguard-australian-property-securities-index-etf,"	3202600000",99.47,0,0,Unclassified
CIA,ASX:CIA,Champion Iron Limited (ASX:CIA),https://www.listcorp.com/asx/cia/champion-iron-limited,"	3099140000",5.98,0,0,Materials
FGH,ASX:DFGH,Dimensional Global Core Equity Trust (Managed Fund)  AUD Hedged Class (ASX:DFGH),https://www.listcorp.com/asx/dfgh/dimensional-global-core-equity-trust-managed-fund-aud-hedged-class,"	3093290000",36.24,0,0,Unclassified
BFL,ASX:BFL,BSP Financial Group Limited (ASX:BFL),https://www.listcorp.com/asx/bfl/bsp-financial-group-limited,"	3093000000",6.62,0,0,Financials
DMP,ASX:DMP,Domino's Pizza Enterprises Limited (ASX:DMP),https://www.listcorp.com/asx/dmp/dominos-pizza-enterprises-limited,"	3004300000",32.48,0,0,Consumer Discretionary
BPT,ASX:BPT,Beach Energy Limited (ASX:BPT),https://www.listcorp.com/asx/bpt/beach-energy-limited,"	2977140000",1.305,0,0,Energy
GMD,ASX:GMD,Genesis Minerals Limited (ASX:GMD),https://www.listcorp.com/asx/gmd/genesis-minerals-limited,"	2956800000",2.62,0,0,Materials
CDA,ASX:CDA,Codan Limited (ASX:CDA),https://www.listcorp.com/asx/cda/codan-limited,"	2950280000",16.25,0,0,Information Technology
APE,ASX:APE,Eagers Automotive Limited (ASX:APE),https://www.listcorp.com/asx/ape/eagers-automotive-limited,"	2926560000",11.34,0,0,Consumer Discretionary
SMR,ASX:SMR,Stanmore Resources Limited (ASX:SMR),https://www.listcorp.com/asx/smr/stanmore-resources-limited,"	2920510000",3.24,0,0,Materials
TUA,ASX:TUA,Tuas Limited (ASX:TUA),https://www.listcorp.com/asx/tua/tuas-limited,"	2835580000",6.08,0,0,Communication Services
CMM,ASX:CMM,Capricorn Metals Ltd (ASX:CMM),https://www.listcorp.com/asx/cmm/capricorn-metals-ltd,"	2818990000",6.86,0,0,Materials
FBU,ASX:FBU,Fletcher Building Limited (ASX:FBU),https://www.listcorp.com/asx/fbu/fletcher-building-limited,"	2794730000",2.6,0,0,Industrials
SNZ,ASX:SNZ,Summerset Group Holdings Limited (ASX:SNZ),https://www.listcorp.com/asx/snz/summerset-group-holdings-limited,"	2770860000",11.7,0,0,Health Care
CLW,ASX:CLW,Charter Hall Long WALE REIT (ASX:CLW),https://www.listcorp.com/asx/clw/charter-hall-long-wale-reit,"	2761170000",3.87,0,0,Real Estate
DHG,ASX:VDHG,Vanguard Diversified High Growth Index ETF (ASX:VDHG),https://www.listcorp.com/asx/vdhg/vanguard-diversified-high-growth-index-etf,"	2759930000",70,0,0,Unclassified
WGX,ASX:WGX,Westgold Resources Limited (ASX:WGX),https://www.listcorp.com/asx/wgx/westgold-resources-limited,"	2744450000",2.91,0,0,Materials
NHF,ASX:NHF,NIB Holdings Limited (ASX:NHF),https://www.listcorp.com/asx/nhf/nib-holdings-limited,"	2727230000",5.61,0,0,Financials
IAF,ASX:IAF,iShares Core Composite Bond ETF (ASX:IAF),https://www.listcorp.com/asx/iaf/ishares-core-composite-bond-etf,"	2655770000",101.89,0,0,Unclassified
MVW,ASX:MVW,Vaneck Vectors Australian Equal Weight ETF (ASX:MVW),https://www.listcorp.com/asx/mvw/vaneck-vectors-australian-equal-weight-etf,"	2625470000",38.85,0,0,Unclassified
RMS,ASX:RMS,Ramelius Resources Limited (ASX:RMS),https://www.listcorp.com/asx/rms/ramelius-resources,"	2621850000",2.27,0,0,Materials
MFF,ASX:MFF,MFF Capital Investments Limited (ASX:MFF),https://www.listcorp.com/asx/mff/mff-capital-investments,"	2533920000",4.35,0,0,Financials
RGN,ASX:RGN,Region Group (ASX:RGN),https://www.listcorp.com/asx/rgn/region-group,"	2523300000",2.17,0,0,Real Estate
PPT,ASX:PPT,Perpetual Limited (ASX:PPT),https://www.listcorp.com/asx/ppt/perpetual-limited,"	2503190000",21.86,0,0,Financials
HDN,ASX:HDN,HomeCo Daily Needs REIT (ASX:HDN),https://www.listcorp.com/asx/hdn/homeco-daily-needs-reit,"	2498690000",1.2,0,0,Real Estate
SGM,ASX:SGM,Sims Limited (ASX:SGM),https://www.listcorp.com/asx/sgm/sims-limited,"	2482740000",12.85,0,0,Materials
BWP,ASX:BWP,BWP Trust (ASX:BWP),https://www.listcorp.com/asx/bwp/bwp-trust,"	2404530000",3.37,0,0,Real Estate
EMR,ASX:EMR,Emerald Resources NL (ASX:EMR),https://www.listcorp.com/asx/emr/emerald-resources-nl,"	2398220000",3.65,0,0,Materials
VAU,ASX:VAU,Vault Minerals Limited (ASX:VAU),https://www.listcorp.com/asx/vau/vault-minerals-limited,"	2380870000",0.35,0,0,Materials
BRD,ASX:HBRD,BetaShares Active Australian Hybrids Fund (managed fund) (ASX:HBRD),https://www.listcorp.com/asx/hbrd/betashares-active-australian-hybrids-fund,"	2325150000",10.14,0,0,Unclassified
PXA,ASX:PXA,PEXA Group Limited (ASX:PXA),https://www.listcorp.com/asx/pxa/pexa-group-limited,"	2290750000",12.9,0,0,Real Estate
PDN,ASX:PDN,Paladin Energy Limited (ASX:PDN),https://www.listcorp.com/asx/pdn/paladin-energy,"	2279240000",7.62,0,0,Energy
MAQ,ASX:MAQ,Macquarie Technology Group Limited (ASX:MAQ),https://www.listcorp.com/asx/maq/macquarie-technology-group-limited,"	2268090000",88,0,0,Information Technology
GOR,ASX:GOR,Gold Road Resources Limited (ASX:GOR),https://www.listcorp.com/asx/gor/gold-road-resources,"	2265600000",2.09,0,0,Materials
VAF,ASX:VAF,Vanguard Australian Fixed Interest Index ETF (ASX:VAF),https://www.listcorp.com/asx/vaf/vanguard-australian-fixed-interest-index-etf,"	2234520000",45.86,0,0,Unclassified
MXT,ASX:MXT,Metrics Master Income Trust (ASX:MXT),https://www.listcorp.com/asx/mxt/metrics-master-income-trust,"	2209190000",2.08,0,0,Financials
NXL,ASX:NXL,Nuix Limited (ASX:NXL),https://www.listcorp.com/asx/nxl/nuix-limited,"	2202680000",6.66,0,0,Information Technology
GNE,ASX:GNE,Genesis Energy Limited (ASX:GNE),https://www.listcorp.com/asx/gne/genesis-energy-limited,"	2182290000",2.01,0,0,Utilities
JDO,ASX:JDO,Judo Capital Holdings Limited (ASX:JDO),https://www.listcorp.com/asx/jdo/judo-capital-holdings-limited,"	2150830000",1.925,0,0,Financials
ILU,ASX:ILU,Iluka Resources Limited (ASX:ILU),https://www.listcorp.com/asx/ilu/iluka-resources-limited,"	2111270000",4.93,0,0,Materials
LTM,ASX:LTM,Arcadium Lithium plc (ASX:LTM),https://www.listcorp.com/asx/ltm/arcadium-lithium-plc,"	2099530000",7.94,0,0,Materials
BND,ASX:VBND,Vanguard Global Aggregate Bond Index (Hedged) ETF (ASX:VBND),https://www.listcorp.com/asx/vbnd/vanguard-global-aggregate-bond-index-hedged-etf,"	2093320000",42.33,0,0,Unclassified
IFL,ASX:IFL,Insignia Financial Ltd (ASX:IFL),https://www.listcorp.com/asx/ifl/insignia-financial-ltd,"	2065840000",3.08,0,0,Financials
RRL,ASX:RRL,Regis Resources Limited (ASX:RRL),https://www.listcorp.com/asx/rrl/regis-resources-limited,"	2062450000",2.73,0,0,Materials
CTD,ASX:CTD,Corporate Travel Management Limited (ASX:CTD),https://www.listcorp.com/asx/ctd/corporate-travel-management,"	2058800000",14.07,0,0,Consumer Discretionary
DRR,ASX:DRR,Deterra Royalties Limited (ASX:DRR),https://www.listcorp.com/asx/drr/deterra-royalties-limited,"	2057070000",3.89,0,0,Materials
CEN,ASX:CEN,Contact Energy Limited (ASX:CEN),https://www.listcorp.com/asx/cen/contact-energy-limited,"	2048530000",7.73,0,0,Utilities
REG,ASX:REG,Regis Healthcare Limited (ASX:REG),https://www.listcorp.com/asx/reg/regis-healthcare-limited,"	2033430000",6.75,0,0,Health Care
RDX,ASX:RDX,Redox Limited (ASX:RDX),https://www.listcorp.com/asx/rdx/redox-limited,"	2032070000",3.87,0,0,Industrials
NEC,ASX:NEC,Nine Entertainment Co. Holdings Limited (ASX:NEC),https://www.listcorp.com/asx/nec/nine-entertainment-co-holdings-limited,"	2021850000",1.275,0,0,Communication Services
HVV,ASX:IHVV,iShares S&P 500 (AUD Hedged) ETF (ASX:IHVV),https://www.listcorp.com/asx/ihvv/ishares-s-and-p-500-aud-hedged-etf,"	2020460000",55.69,0,0,Unclassified
UBD,ASX:SUBD,VanEck Australian Subordinated Debt ETF (ASX:SUBD),https://www.listcorp.com/asx/subd/vaneck-australian-subordinated-debt-etf,"	1981100000",25.18,0,0,Unclassified
INA,ASX:INA,Ingenia Communities Group (ASX:INA),https://www.listcorp.com/asx/ina/ingenia-communities-group,"	1968630000",4.83,0,0,Real Estate
MFG,ASX:MFG,Magellan Financial Group Limited (ASX:MFG),https://www.listcorp.com/asx/mfg/magellan-financial-group-limited,"	1955890000",10.92,0,0,Financials
LSF,ASX:LSF,L1 Long Short Fund Limited (ASX:LSF),https://www.listcorp.com/asx/lsf/l1-long-short-fund-limited,"	1913980000",3.06,0,0,Financials
CQR,ASX:CQR,Charter Hall Retail REIT (ASX:CQR),https://www.listcorp.com/asx/cqr/charter-hall-retail-reit,"	1912250000",3.29,0,0,Real Estate
GOZ,ASX:GOZ,Growthpoint Properties Australia (ASX:GOZ),https://www.listcorp.com/asx/goz/growthpoint-properties,"	1907880000",2.53,0,0,Real Estate
WEB,ASX:WEB,WEB Travel Group Limited (ASX:WEB),https://www.listcorp.com/asx/web/web-travel-group-limited,"	1903770000",4.85,0,0,Consumer Discretionary
MSB,ASX:MSB,Mesoblast Limited (ASX:MSB),https://www.listcorp.com/asx/msb/mesoblast-limited,"	1895360000",1.66,0,0,Health Care
EVT,ASX:EVT,EVT Limited (ASX:EVT),https://www.listcorp.com/asx/evt/evt-limited,"	1872260000",11.52,0,0,Communication Services
CIP,ASX:CIP,Centuria Industrial REIT (ASX:CIP),https://www.listcorp.com/asx/cip/centuria-industrial-reit,"	1854000000",2.92,0,0,Real Estate
WAF,ASX:WAF,West African Resources Limited (ASX:WAF),https://www.listcorp.com/asx/waf/west-african-resources,"	1829340000",1.605,0,0,Materials
CU6,ASX:CU6,Clarity Pharmaceuticals Ltd (ASX:CU6),https://www.listcorp.com/asx/cu6/clarity-pharmaceuticals,"	1767570000",5.52,0,0,Health Care
SPR,ASX:SPR,Spartan Resources Limited (ASX:SPR),https://www.listcorp.com/asx/spr/spartan-resources-limited,"	1758110000",1.58,0,0,Materials
DHG,ASX:DHG,Domain Holdings Australia Limited (ASX:DHG),https://www.listcorp.com/asx/dhg/domain-holdings-australia,"	1749690000",2.77,0,0,Communication Services
BGL,ASX:BGL,Bellevue Gold Limited (ASX:BGL),https://www.listcorp.com/asx/bgl/bellevue-gold-limited,"	1740800000",1.36,0,0,Materials
NWH,ASX:NWH,NRW Holdings Limited (ASX:NWH),https://www.listcorp.com/asx/nwh/nrw-holdings-limited,"	1737330000",3.8,0,0,Industrials
CSC,ASX:CSC,Capstone Copper Corp (ASX:CSC),https://www.listcorp.com/asx/csc/capstone-copper-corp,"	1731560000",10.33,0,0,Materials
DBI,ASX:DBI,Dalrymple Bay Infrastructure Limited (ASX:DBI),https://www.listcorp.com/asx/dbi/dalrymple-bay-infrastructure-limited,"	1730210000",3.49,0,0,Industrials
MGH,ASX:MGH,MAAS Group Holdings Limited (ASX:MGH),https://www.listcorp.com/asx/mgh/maas-group-holdings-limited,"	1729260000",4.88,0,0,Industrials
WAM,ASX:WAM,WAM Capital Limited (ASX:WAM),https://www.listcorp.com/asx/wam/wam-capital-limited,"	1724500000",1.54,0,0,Financials
AIZ,ASX:AIZ,Air New Zealand Limited (ASX:AIZ),https://www.listcorp.com/asx/aiz/air-new-zealand-limited,"	1717920000",0.51,0,0,Industrials
SDR,ASX:SDR,SiteMinder Limited (ASX:SDR),https://www.listcorp.com/asx/sdr/siteminder-limited,"	1714550000",6.13,0,0,Information Technology
OCL,ASX:OCL,Objective Corporation Limited (ASX:OCL),https://www.listcorp.com/asx/ocl/objective-corporation-limited,"	1713220000",17.98,0,0,Information Technology
GNC,ASX:GNC,GrainCorp Limited (ASX:GNC),https://www.listcorp.com/asx/gnc/graincorp-limited,"	1699050000",7.66,0,0,Consumer Staples
IRE,ASX:IRE,Iress Limited (ASX:IRE),https://www.listcorp.com/asx/ire/iress-limited,"	1681110000",9,0,0,Information Technology
WPR,ASX:WPR,Waypoint REIT (ASX:WPR),https://www.listcorp.com/asx/wpr/waypoint-reit,"	1666210000",2.48,0,0,Real Estate
WLE,ASX:WLE,WAM Leaders Limited (ASX:WLE),https://www.listcorp.com/asx/wle/wam-leaders-limited,"	1657390000",1.21,0,0,Financials
NEU,ASX:NEU,Neuren Pharmaceuticals Limited (ASX:NEU),https://www.listcorp.com/asx/neu/neuren-pharmaceuticals-limited,"	1636040000",12.8,0,0,Health Care
GBL,ASX:BGBL,Betashares Global Shares ETF (ASX:BGBL),https://www.listcorp.com/asx/bgbl/betashares-global-shares-etf,"	1625340000",72.91,0,0,Unclassified
BGA,ASX:BGA,Bega Cheese Limited (ASX:BGA),https://www.listcorp.com/asx/bga/bega-cheese-limited,"	1610200000",5.28,0,0,Consumer Staples
CNI,ASX:CNI,Centuria Capital Group (ASX:CNI),https://www.listcorp.com/asx/cni/centuria-capital-group,"	1602080000",1.93,0,0,Real Estate
BAP,ASX:BAP,Bapcor Limited (ASX:BAP),https://www.listcorp.com/asx/bap/bapcor-limited,"	1602030000",4.72,0,0,Consumer Discretionary
TPW,ASX:TPW,Temple & Webster Group Limited (ASX:TPW),https://www.listcorp.com/asx/tpw/temple-and-webster-group-limited,"	1590710000",13.36,0,0,Consumer Discretionary
DDR,ASX:DDR,Dicker Data Limited (ASX:DDR),https://www.listcorp.com/asx/ddr/dicker-data-limited,"	1578010000",8.74,0,0,Information Technology
ARF,ASX:ARF,Arena REIT (ASX:ARF),https://www.listcorp.com/asx/arf/arena-reit,"	1573550000",3.96,0,0,Real Estate
